id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1-Xh-_3Q6RidH-BkewJWYb8_rzCh719_u,Shaw Brothers logo 1x1.jpg,image/jpeg,18601,2025-11-19T18:58:47.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,image,jpeg,Shaw Brothers logo 1x1,jpg
1lyA-qbQ876En5Op9PI5HXMCTdg7IT1ND,IMT GAS AsBuilts.bak,application/octet-stream,7722060,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,application,octet-stream,IMT GAS AsBuilts,bak
1EhqVUnuWLNlrEB8IUXuYk2oSsGq6t4sz,IMT GAS AsBuilts.dwg,image/vnd.dwg,7777397,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,image,vnd.dwg,IMT GAS AsBuilts,dwg
12o2oYfm93qPu2iL_zqxBUdD0_vv9BRWF,IMT GAS AsBuilts.ini,application/octet-stream,34,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,application,octet-stream,IMT GAS AsBuilts,ini
1HL0qnEFO_4cKtZ_kB86s_TOwZpD8lxAR,IMT GAS ASBUILT Points.csv,text/csv,5259,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,text,csv,IMT GAS ASBUILT Points,csv
1LgUTTa465-sb1XM6wPuqg0fHhWkalocZ,Image C08 site plan.tif,image/tiff,1209995,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT GAS Asbuilts C-08,IMT GAS Asbuilts C-08,image,tiff,Image C08 site plan,tif
1n6ya_g87bH0nxXuU7ByhUA9XLpC4Khsv,SBC_MarineTerminal_R09asbuilt.pdf,application/pdf,2266620,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015/Railroad Redline pdfs,Railroad Redline pdfs,application,pdf,SBC_MarineTerminal_R09asbuilt,pdf
1kfhX7Z1G4Nybt1DOEHnSrdP25Bo_NTvo,SBC_MarineTerminal_R08asbuilt.pdf,application/pdf,2153874,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015/Railroad Redline pdfs,Railroad Redline pdfs,application,pdf,SBC_MarineTerminal_R08asbuilt,pdf
1Hr5R1rAx8jKYWQxSa6-0yXeF-ojbE3pB,plot.log,text/plain,442,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015/Railroad Redline pdfs,Railroad Redline pdfs,text,plain,plot,log
1a1ZByMVQ5VjUOIXlqwcB0s2M-rBBcFyo,SBC_MarineTerminal_R10asbuilt.pdf,application/pdf,2120231,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015/Railroad Redline pdfs,Railroad Redline pdfs,application,pdf,SBC_MarineTerminal_R10asbuilt,pdf
1no0gdPCfjneTtQlX1ybBcJLNvjGZUTAQ,IMT AsBuilt RR12_20_2015_R08.dwg,image/vnd.dwg,237525,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,vnd.dwg,IMT AsBuilt RR12_20_2015_R08,dwg
1COSy8c4hY6l4_xKay23jIM3ZUIKKEJCa,IMT AsBuilt RR12_20_2015.bak,application/octet-stream,228461,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015,bak
1KMivXbrnYBUQUIXeli_3u-qt1y0MSy3h,IMT AsBuilt RR12_20_2015_R09.ini,application/octet-stream,584,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R09,ini
1PDYG-fu_7Zkt9D3KuoBb8kNXutrzE-hj,IMT_R08.tif,image/tiff,739444,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,tiff,IMT_R08,tif
1D2mFE_GN-LDa7AYfYCZwftZ4VMdqwGxc,flysdk-log.txt,text/plain,141,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,text,plain,flysdk-log,txt
1wXUpUqOu9h4jS7FutPhmFZPFcjSUXhIG,IMT_R10.tif,image/tiff,941950,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,tiff,IMT_R10,tif
1jl5Dw3wWzaugQl-JrY5ivWnbKZMjU0gh,asBlt12_18_15.csv,text/csv,8419,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,text,csv,asBlt12_18_15,csv
1vGm0Jz9N9x_YwiZPTahCbTlA9vTZQFjY,IMT AsBuilt RR12_20_2015_R10.ini,application/octet-stream,584,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R10,ini
1zmjC7_jgl9yMv7M4MvwKM-Xy-4ZeoMYt,IMT AsBuilt RR12_20_2015_Track Limits.csv,text/csv,392,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,text,csv,IMT AsBuilt RR12_20_2015_Track Limits,csv
1D2NTovFXpOLkV2Zl9Yz3Ek7k1KG6nN0D,12-18-15 ASBLTS.dxf,application/dxf,197342,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,dxf,12-18-15 ASBLTS,dxf
1sNnG7k_o5sApB4ni1Tak4Vqo1q1h_JNo,plot.log,text/plain,3883,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,text,plain,plot,log
1ELBZ7n5CaB1JKUHzL-7eC-4-63OArMCM,IMT AsBuilt RR12_20_2015.ini,application/octet-stream,584,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015,ini
1uTNZa0wKWcjcsT7GKmv3ZqkNo3A_Rzq8,Sheet 080 R10 - TrackPlan-Profile_003.pdf,application/pdf,477788,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,pdf,Sheet 080 R10 - TrackPlan-Profile_003,pdf
1D5EzsQ0WNJcZrDZ3JCymutKMMllbGDE8,IMT AsBuilt RR12_20_2015_R10.bak,application/octet-stream,250485,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R10,bak
1p-T51doJO0851qigAf1OY9M6T42jYBTr,IMT AsBuilt RR12_20_2015_R09.bak,application/octet-stream,181198,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R09,bak
1wkhcCipumc995vR5UUUjtJM1xO8GmY-C,IMT AsBuilt RR12_20_2015.dwg,image/vnd.dwg,196285,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,vnd.dwg,IMT AsBuilt RR12_20_2015,dwg
1vD7fSSAU3bFPX_wF3WJPCLF0F6k5CNC6,IMT AsBuilt RR12_20_2015_R09.dwg,image/vnd.dwg,213248,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,vnd.dwg,IMT AsBuilt RR12_20_2015_R09,dwg
11AIsUcMj61DW--pSdl7CrWDprA0R1jMd,IMT AsBuilt RR12_20_2015_Switches.csv,text/csv,168,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,text,csv,IMT AsBuilt RR12_20_2015_Switches,csv
1JNfs0O5Z7KlghspEmsd7E7uh_3St-ZmR,IMT AsBuilt RR12_20_2015.crd,application/octet-stream,962,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015,crd
1NBtymGLTn9WScvBA2NdYPAk3oq8sgE9R,IMT_R09.tif,image/tiff,849358,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,tiff,IMT_R09,tif
1phPrRakTEWgUy1MJzyvYk7RZoqTSOugF,image001.jpg,image/jpeg,2145,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,jpeg,image001,jpg
1phIXLqQdnL88IH1GTGX8c_4dKezhag_M,Sheet 079 R09 - TrackPlan-Profile_002.pdf,application/pdf,326409,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,pdf,Sheet 079 R09 - TrackPlan-Profile_002,pdf
1tjocYZk6dY89jfdXsodpwsxECu8AL6WE,IMT AsBuilt RR12_20_2015_R08.bak,application/octet-stream,228423,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R08,bak
1bWjJo3oa0fZFSSUagEnAG0m_IwZ_rGQI,Sheet 078 R08 - TrackPlan-Profile_001.pdf,application/pdf,289392,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,pdf,Sheet 078 R08 - TrackPlan-Profile_001,pdf
17nRQOkPsG6zSoJxaxod8A8UhtaFhvwjX,IMT AsBuilt RR12_20_2015_R10.dwg,image/vnd.dwg,178874,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,vnd.dwg,IMT AsBuilt RR12_20_2015_R10,dwg
1vu81cVrLdGh_ljHkxQ7NViM75eEyhxX3,24x36 title block.dwg,image/vnd.dwg,33882,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,image,vnd.dwg,24x36 title block,dwg
1Pz0alLqpF9gKkk_3WyFxbVuR59HYavH4,IMT AsBuilt RR12_20_2015_R08.ini,application/octet-stream,584,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt RR 12_2015,IMT AsBuilt RR 12_2015,application,octet-stream,IMT AsBuilt RR12_20_2015_R08,ini
1Axb7dL7N5uynScEwBUXvUXKfBjgI-UAm,IMT AsBuilts Fencing 12_20_15.pdf,application/pdf,2274086,2025-11-19T18:58:46.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015/Redline Fencing pdf,Redline Fencing pdf,application,pdf,IMT AsBuilts Fencing 12_20_15,pdf
1oG0ZFIQQUzk5CnZ7vrRDOpY7wrRn-8sW,ASBLT 12-22-15.dxf,application/dxf,123355,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,dxf,ASBLT 12-22-15,dxf
1rVHGYACvkV1xgGaQ0rErxspZhKoKPGFm,24x36 title block.ini,application/octet-stream,34,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,24x36 title block,ini
1hLqBgwLNEOfVWh36JaQ8JafSSY38q3O5,24x36 title block.bak,application/octet-stream,76896,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,24x36 title block,bak
1Y9J-Bu2Vii3Dtv0DKAChwRJMuskQuWV_,IMT AsBuilts Fence 12_20_15.ini,application/octet-stream,34,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,IMT AsBuilts Fence 12_20_15,ini
1UooEoNrYWGhl2hPQjz2M80m4oNLQZjiY,IMT AsBuilts Fencing 12_20_15.bak,application/octet-stream,7804318,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,IMT AsBuilts Fencing 12_20_15,bak
1XNos8y2eewGDWCYIiARvC5bbiNSRBxeM,IMT AsBuilts Fencing 12_20_15.ini,application/octet-stream,318,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,IMT AsBuilts Fencing 12_20_15,ini
1Lh39oqSNHAmyZgJ6fE-i3ku9frgiEVyN,image001.jpg,image/jpeg,2145,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,image,jpeg,image001,jpg
18UIqi6u0T4rzPee3UbuarZ4pr2Z8e1Ji,flysdk-log.txt,text/plain,141,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,text,plain,flysdk-log,txt
107O-kr9JFAMAMvUJwz6GadJXKNjH3La2,C18.tif,image/tiff,561168,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,image,tiff,C18,tif
1SOsysPzllVv-4p9Uxh2zE1KzUxbDm84l,Sheet 021 C18 - FencingHydrantLightpoleandBollardGeometrics.pdf,application/pdf,332110,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,pdf,Sheet 021 C18 - FencingHydrantLightpoleandBollardGeometrics,pdf
16gJnMs7d8zuRAq_9oX0DVFYqSBk1-AF-,plot.log,text/plain,714,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,text,plain,plot,log
10Eln1CjTQOREPhz8qTN5oOmgunaTtytu,Fence Gate AS BLTS 12-21-15.csv,text/csv,1133,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,text,csv,Fence Gate AS BLTS 12-21-15,csv
1QFUJPBqUOI6diDsW9FpMC3gAjahoP2eX,IMT asbuilt fencing 12_20_2015.crd,application/octet-stream,1820,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,application,octet-stream,IMT asbuilt fencing 12_20_2015,crd
1xV48uQkbdESx_oKRhpfNTG4Jc7-5Lg6J,IMT AsBuilts Fencing 12_20_15.dwg,image/vnd.dwg,8092608,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,image,vnd.dwg,IMT AsBuilts Fencing 12_20_15,dwg
12s4zWhWm1HSf1ZCgiuLeRDHXhfGteVwB,24x36 title block.dwg,image/vnd.dwg,33882,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Fencing 12_2015,IMT AsBuilt Fencing 12_2015,image,vnd.dwg,24x36 title block,dwg
1oGqY_3QP-lMhs_Bst72-l0OsCaNTYgqn,IMT AsBuilts Electrical_Existing_E01.pdf,application/pdf,1967586,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015/Electrical Redline pdfs,Electrical Redline pdfs,application,pdf,IMT AsBuilts Electrical_Existing_E01,pdf
19I6LAVL8jrR6nrBjxJfyuTVhVcjCHLaZ,IMT AsBuilts Electrical_VariousConduit_E01.pdf,application/pdf,1980908,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015/Electrical Redline pdfs,Electrical Redline pdfs,application,pdf,IMT AsBuilts Electrical_VariousConduit_E01,pdf
11Xr9E2Nk6TD3krq16XZhvaPTfnbzJ88z,IMT AsBuilts Electrical_1.5inchConduit_E01.pdf,application/pdf,1982150,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015/Electrical Redline pdfs,Electrical Redline pdfs,application,pdf,IMT AsBuilts Electrical_1.5inchConduit_E01,pdf
1alxBVIOpDxrnc6WylvxEJEJCX4q9fRh9,Sheet 011 C08 - SitePlan3.pdf,application/pdf,953155,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,pdf,Sheet 011 C08 - SitePlan3,pdf
1pXg85C1fkfx6DLERQHCmHF6D4uU6Td3D,plot.log,text/plain,1222,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,text,plain,plot,log
1NQ0NLOUyW4L1cqXiOaLUNeX33JS4_CwX,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01.ini,application/octet-stream,532,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01,ini
1WEK_RinzBIRxZOSraHZTa2mBtRJjgCcV,Sheet 027 E01 - Electrical Plan.pdf,application/pdf,327041,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,pdf,Sheet 027 E01 - Electrical Plan,pdf
1YgQbSfsr6_Kt-GaaJEnQPzVGlGWAk0zV,IMT AsBuilts Electrical 12_23_15_ExistingAsBuilt_E01.ini,application/octet-stream,377,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,IMT AsBuilts Electrical 12_23_15_ExistingAsBuilt_E01,ini
1aDAGfSHfDtWVVwIwSwptKSERUMlqa0Az,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01.bak,application/octet-stream,6691941,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01,bak
1di2eSwKuNMd08ZGTTJZaYVRuRAI_7kUA,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01.dwg,image/vnd.dwg,7086655,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,image,vnd.dwg,IMT AsBuilts Electrical 12_23_15_VariousConduit_E01,dwg
1FvTnJJOW12hCpx7N70HwQdQlxHP_Xe6m,IMT AsBuilts Electrical 12_23_15_ExistingAsBuilt_E01.dwg,image/vnd.dwg,6903899,2025-11-19T18:58:45.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,image,vnd.dwg,IMT AsBuilts Electrical 12_23_15_ExistingAsBuilt_E01,dwg
19wY92mMeuz88FY6QOEZyDvlDfjmqhrzy,C08.tif,image/tiff,1285140,2025-11-19T18:58:44.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,image,tiff,C08,tif
1uO0n9jvTKsna6fe2e_1KiS-19_0bE4VF,24x36 title block.bak,application/octet-stream,76896,2025-11-19T18:58:44.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,24x36 title block,bak
1IAhtF2hw-wUeeKzrbwvvCL8NzSSKShF8,IMT AsBuilts Electrical 12_23_15_1.5inchConduit_E01.bak,application/octet-stream,8152047,2025-11-19T18:58:44.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,IMT AsBuilts Electrical 12_23_15_1.5inchConduit_E01,bak
1rB2TQBjVtW7KjD-ht-Tw8qwYt5v_jVRs,E01.tif,image/tiff,1107078,2025-11-19T18:58:44.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,image,tiff,E01,tif
17Gb6LFjSJOR__mtZjYnC8ED41DCuR2dw,IMT AsBuilts Electrical 12_23_15.ini,application/octet-stream,377,2025-11-19T18:58:44.000Z,MPA/Engineering Documents/AS BUILTS - USE THIS FOLDER/IMT AsBuilt Electrical 12_2015,IMT AsBuilt Electrical 12_2015,application,octet-stream,IMT AsBuilts Electrical 12_23_15,ini
